address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Avenida Doutor Altino Arantes,Vila Clementino,59,2,1,Apartamento,3000,4130,,
Rua Shikazo Myai,Cidade São Francisco,38,1,0,Casa,1640,1835,,
Praça da República,República,28,1,0,Studio e kitnet,2400,3211,,
Rua Mário Sette,Água Branca,80,3,1,Apartamento,3200,4223,,
Rua Henrique Schaumann,Pinheiros,127,3,2,Apartamento,4800,7085,,
Rua Joinville,Vila Mariana,42,1,1,Apartamento,2218,4323,,
Rua da Consolação,República,23,1,0,Studio e kitnet,2500,3226,,
Rua Bela Cintra,Consolação,22,1,0,Studio e kitnet,3300,3942,,
Avenida Nove de Julho,Bela Vista,35,1,1,Apartamento,5500,6120,,
Rua Itapeva,Bela Vista,50,1,1,Apartamento,2560,4585,,
Rua dos Buritis,Jardim Oriental,18,1,0,Studio e kitnet,1400,1574,,
Rua Caiubi,Perdizes,25,1,0,Apartamento,3028,3917,,
Rua das Ameixeiras,Conjunto Residencial Jardim Canaã,50,2,0,Casa,1000,1042,,
Rua Turiassu,Perdizes,25,1,1,Apartamento,3800,4684,,
Rua Mazzini,Aclimação,108,2,1,Apartamento,4125,5244,,
Alameda Joaquim Eugênio de Lima,Jardim Paulista,70,2,1,Apartamento,3500,5601,,
Avenida Professor Ascendino Reis,Vila Clementino,26,1,0,Studio e kitnet,2790,3366,,
Rua dos Navegantes,Vila Penteado,80,2,0,Casa,1100,1218,,
Rua Pensilvânia,Cidade Monções,176,3,3,Apartamento,15000,17780,,
Rua Padre Carvalho,Pinheiros,60,2,1,Apartamento,4500,6188,,
Rua Professor Vahia de Abreu,Vila Olímpia,95,2,2,Apartamento,9500,11460,,
Rua Joaquim Guarani,Jardim das Acácias,20,1,0,Apartamento,3000,3396,,
Rua Bartolomeu de Gusmão,Vila Mariana,25,1,0,Apartamento,2500,3196,,
Rua Maria Daffre,Quinta da Paineira,126,2,0,Casa,2200,2621,,
Rua Doutor Aires Martins Torres,Vila São Francisco,82,3,0,Apartamento,2000,2707,,
Rua Medeiros Furtado,Vila Formosa,190,3,1,Casa,2600,2765,,
Rua Pamplona,Jardim Paulista,46,2,1,Apartamento,4200,5066,,
Rua Doutor José de Andrade Figueira,Vila Suzana,100,3,3,Apartamento,3100,5135,,
Rua Herculano de Freitas,Bela Vista,42,2,1,Apartamento,4000,4771,,
Rua Urbanizadora,Sumaré,68,2,2,Apartamento,5900,7761,,
Avenida dos Imarés,Indianópolis,64,2,1,Apartamento,10000,11190,,
Rua Oscar Freire,Pinheiros,80,1,1,Apartamento,6500,7940,,
Rua Francisco de Vitória,Jardim Vila Mariana,74,2,2,Apartamento,2900,4402,,
Rua Guarará,Jardim Paulista,45,2,1,Apartamento,2956,4975,,
Rua Tucuna,Perdizes,73,3,1,Apartamento,3500,5163,,
Rua Gerivatiba,Butantã,37,1,1,Apartamento,5050,6528,,
Rua Gaivota,Moema,44,1,1,Apartamento,2600,3504,,
Rua Juquis,Indianópolis,38,1,0,Apartamento,2200,3477,,
Rua Xerentes,Perdizes,37,1,1,Apartamento,3200,4452,,
Rua José Maria Lisboa,Jardim Paulista,41,1,1,Apartamento,4700,6536,,
Rua Gomes de Carvalho,Vila Olímpia,137,3,2,Apartamento,13200,15800,,
Rua Doutor Diogo de Faria,Vila Clementino,35,1,1,Studio e kitnet,2300,4049,,
Alameda Barros,Santa Cecilia,40,1,0,Apartamento,1975,2596,,
Avenida Ipiranga,República,35,1,0,Apartamento,1550,2030,,
Rua Doutor Ivo Define Frasca,Vila Nova Conceição,30,1,1,Apartamento,5200,6001,,
Rua Amauri,Jardim Europa,42,1,1,Apartamento,3410,5840,,
Alameda Casa Branca,Jardim Paulista,140,2,1,Apartamento,12000,14240,,
Rua Cristiano Viana,Cerqueira César,128,3,2,Apartamento,6475,8947,,
"Rua Antônio Sarkis, 49 - Vila Galvao, Guarulhos - Sp, Brasil",Vila Rosália,120,2,1,Casa,2600,2797,,
Rua Aureliano do Amaral,Vila Nova Esperança,250,3,2,Casa,2300,2690,,
Rua General Flores,Bom Retiro,80,2,0,Casa,2000,2307,,
Rua Alonso Calhamares,Vila Regente Feijó,50,1,1,Apartamento,3200,4131,,
Rua Renea Ferreira de Castilho,Super Quadra Morumbi,104,2,2,Casa,2940,3118,,
Rua Doutor Nicolau de Sousa Queirós,Vila Mariana,60,2,0,Apartamento,2310,2799,,
Rua Raiz da Serra,Jabaquara,180,3,2,Casa,4400,4846,,
Rua Maria Otília,Vila Regente Feijó,40,1,1,Apartamento,3100,3937,,
Avenida General Ataliba Leonel,Santana,70,2,0,Apartamento,1999,2217,,
Rua 21 de Abril,Jardim Brasília (zona Norte),63,2,0,Apartamento,1828,2044,,
Alameda Jaú,Jardim Paulista,88,2,0,Apartamento,2900,3560,,
Rua Régis,Parque Peruche,70,1,0,Casa,1100,1172,,
Rua Pero Correia,Vila Mariana,38,1,0,Apartamento,2189,2518,,
Rua José Rangel de Camargo,Parque Peruche,70,2,4,Casa,1820,1990,,
Rua Flora,Brás,25,1,0,Studio e kitnet,1200,1434,,
Rua Campêlo,Vila Nova Mazzei,38,1,0,Apartamento,1280,1537,,
R. João Rossi,Jardim Cocaia,50,2,1,Apartamento,1261,1962,,
Rua Taguá,Liberdade,68,1,1,Studio e kitnet,1500,2102,,
Rua Aguaçaí,Pari,80,2,0,Casa,2500,2722,,
Praça Doutor Mário Margarido,Liberdade,40,1,0,Apartamento,950,1381,,
Rua Claudina Júlia de Oliveira,Cidade Maia,140,3,1,Apartamento,2662,2833,,
Rua Padre Sabóia de Medeiros,Vila Maria Alta,90,2,1,Casa,1500,1713,,
Rua Freire de Andrade,Jardim Vila Galvão,120,2,2,Casa,2000,2136,,
Rua Baturité,Aclimação,320,5,0,Casa,7000,8579,,
Rua Solidônio Leite,Vila Ivone,2,2,2,Casa,2500,2711,,
Avenida do Oratório,Jardim Ângela (zona Leste),43,2,1,Apartamento,1400,1454,,
Rua Barão de Campinas,Campos Elíseos,72,1,0,Apartamento,1442,1738,,
Rua São Miguel Arcanjo,Quinta da Paineira,210,2,1,Casa,2200,2410,,
Rua Marquês Olinda,Vila Dom Pedro I,84,2,1,Apartamento,4750,5763,,
Rua Santos,Taboão,120,2,2,Casa em condomínio,3366,4325,,
Rua Vicenza,Vila Dom Pedro Ii,35,1,0,Apartamento,1450,1705,,
Rua Gen. Severiano,Vila Invernada,35,1,1,Casa,844,949,,
Rua Ministro Heitor Bastos Tigre,Jardim Monte Kemel,180,3,4,Casa,3600,4025,,
Rua Glória do Goitá,Vila Independencia,36,1,0,Apartamento,1560,1986,,
Rua Martins Pais,Vila Laís,45,1,0,Casa,1200,1351,,
Avenida Amador Bueno da Veiga,Penha de França,45,1,0,Casa,895,1086,,
Rua Coronel Lisboa,Vila Mariana,200,4,2,Casa,4500,5363,,
Rua Padre Isidoro,Vila Nova York,35,1,0,Apartamento,1300,1363,,
Rua Comendador Vicente Lentini,Cambuci,65,1,0,Apartamento,1700,2266,,
Rua Ascânio,Chácara Mafalda,80,2,0,Casa,1550,1646,,
Rua Sepetiba,Siciliano,120,2,1,Casa,3500,3865,,
Avenida Celso Garcia,Brás,54,1,0,Apartamento,1520,1678,,
Avenida Marechal Eurico Gaspar Dutra,Santana,35,1,0,Apartamento,1500,1520,,
Rua Orlando Murgel,Parque Jabaquara,250,3,2,Casa,3500,3856,,
Rua Giácomo Cozzarelli,Vila Santa Teresa (zona Sul),47,2,1,Apartamento,1200,1565,,
Rua Flora,Brás,49,2,0,Apartamento,1650,2091,,
Rua Clélia,Vila Pires,272,3,6,Casa,4100,4374,,
Rua da Glória,Liberdade,35,1,0,Studio e kitnet,2300,2923,,
Rua Genebra,Bela Vista,70,2,0,Apartamento,2500,3217,,
Avenida Onze de Agosto,Jardim Silvestre,60,2,0,Casa,1250,1413,,
Rua Nilza,Vila Esperança,42,1,0,Apartamento,1850,2121,,
Rua Santa Ângela,Vila Palmeiras,70,2,0,Apartamento,1350,1430,,
Rua Dona Brígida,Vila Mariana,150,2,2,Casa,4300,4525,,
Rua Tabapuã,Itaim Bibi,121,3,0,Apartamento,3702,4774,,
Rua Jaci,Chácara Inglesa,82,3,2,Apartamento,3250,4503,,
Rua Rodovalho Junior,Penha de França,60,2,0,Casa,1650,1720,,
Rua Iberê da Costa Franco,Vila Libanesa,73,1,0,Casa,870,907,,
Rua Hyde Park,Vila Londrina,120,2,0,Casa,1850,1991,,
Rua Ângelo Franchini,Vila Sirene,157,2,2,Casa,2800,3027,,
Rua Antonio Avelino Neves,Jardim Valéria,67,1,0,Casa,750,832,,
Rua Rafael de Oliveira,Água Fria,150,2,0,Casa,2300,2523,,
Rua Antônio Baião,Vila Santa Clara,82,2,2,Casa em condomínio,3000,3769,,
Rua Gustavo de Godoi,Guaiaúna,37,2,0,Apartamento,1690,2089,,
Rua Maria José da Conceição,Santo Amaro,55,2,1,Apartamento,2750,3708,,
Rua Francisca Miquelina,Bela Vista,36,1,0,Studio e kitnet,2100,2981,,
Rua Coronel Higino Borges dos Santos,Santana,160,3,2,Casa,5250,5738,,
Rua Manuel Soeiro Ramirez,Jardim Mimar,60,2,1,Casa,1500,1588,,
Rua Conde de Sarzedas,Sé,39,2,0,Apartamento,2100,2511,,
Rua do Tramway,Parada Inglesa,47,1,1,Apartamento,2000,2829,,
Rua Flora,Brás,52,2,0,Apartamento,2000,2457,,
Rua Sebastião Dias,Vila Zat,70,2,1,Casa,1376,1526,,
Rua Dona Vitória Speers,Vila Formosa,80,3,0,Casa,2000,2285,,
Rua Copacabana,Chora Menino,50,2,1,Apartamento,1500,2209,,
Rua Nobel Almeida Kuke,Parque Continental Ii,64,1,0,Casa,1150,1267,,
Rua José de Melo,Vila Dora,50,2,1,Apartamento,2640,2862,,
Rua Tapari,Vila Esperança,22,1,0,Studio e kitnet,1950,2262,,
Avenida Gago Coutinho,Santa Maria,45,1,1,Casa,920,984,,
Rua Ibitirama,Vila Prudente,126,3,0,Apartamento,2725,3160,,
Rua Sapucaia,Mooca,70,2,0,Apartamento,1542,2076,,
Rua José Zappi,Vila Prudente,70,2,0,Casa,2000,2265,,
Rua Caetanópolis,Jaguaré,59,2,1,Apartamento,2000,2752,,
Rua Campos Sales,Brás,50,2,1,Apartamento,2000,2571,,
Rua Vichy,Vila Baruel,180,2,1,Casa,2735,3226,,
Rua Barão do Rio Branco,Santo Amaro,40,1,0,Apartamento,970,1667,,
Rua Aimutong,Tucuruvi,38,1,0,Apartamento,940,1006,,
Rua Crubixa,Vila Araguaia,60,3,1,Apartamento,1660,2204,,
Rua Padre Raposo,Mooca,49,2,1,Apartamento,1600,2225,,
Rua Herval,Belenzinho,30,1,0,Casa,1150,1220,,
Rua Alsácia,Jardim Aeroporto,150,3,2,Casa,3800,3961,,
Rua Lacerda Marques,Lauzane Paulista,70,3,0,Casa,1800,1891,,
Rua Urbano Duarte,Vila Baruel,50,1,0,Casa,1200,1334,,
Avenida Álvaro Ramos,Belenzinho,65,2,1,Apartamento,2290,3139,,
Rua Doutor Álvares Teixeira,Parque Santo Antônio,110,3,0,Casa,1490,1553,,
Rua Doutor Clemente Jobim,Jardim da Gloria,28,1,0,Apartamento,1500,1990,,
Rua Artur Napoleão,Jardim da Glória,90,2,1,Casa,4200,4518,,
Avenida General Olímpio da Silveira,Santa Cecilia,35,1,0,Apartamento,1400,1861,,
Rua Caioaba,Vila Graciosa,80,3,2,Casa,2800,3091,,
Rua Miguel Tierno,Jardim Monjolo,97,2,2,Casa,3144,3286,,
Rua das Figueiras,Campestre,95,3,2,Apartamento,3264,4164,,
Avenida São João Batista,Rudge Ramos,52,2,1,Apartamento,1300,1835,,
Rua Manoel Cruz,Vila Ernesto,39,1,0,Studio e kitnet,2399,2777,,
Rua Antônio Benedito Machado Florence,Jardim Cidade Pirituba,74,1,0,Casa,1600,1668,,
Rua Antonieta,Picanço,59,2,1,Apartamento,1900,2576,,
Rua Agostinho Gomes,Ipiranga,51,2,0,Apartamento,1850,2431,,
Avenida Brumado de Minas,Jardim Independência (são Paulo),70,2,1,Casa,1670,1960,,
Rua Ouricuri,Vila Formosa,40,1,0,Casa em condomínio,800,834,,
Rua Doutor Abelardo Vergueiro César,Vila Alexandria,98,3,2,Casa,3900,4166,,
Rua Dráusio,Butantã,36,1,0,Studio e kitnet,3000,3775,,
Avenida Carlos Liviero,Vila Liviero,55,2,1,Apartamento,2150,2697,,
Rua do Boticário,República,57,1,0,Apartamento,1400,1804,,
Rua Jordânia,Vila Guilhermina,38,2,0,Apartamento,1300,1525,,
Alfredo Pujol,Santana,25,1,0,Studio e kitnet,2100,2558,,
Rua Padre Leonel Franca,Vila Libanesa,45,1,1,Casa em condomínio,1200,1346,,
Rua Tabatinguera,Sé,25,1,0,Studio e kitnet,1870,2445,,
Rua Doutor Solon Fernandes,Vila Rosalia,45,1,0,Studio e kitnet,1300,1456,,
Rua Engenheiro Roberto Mange,Cidade Maia,217,3,4,Casa,4200,4751,,
Rua São Quirino,Vila Guilherme,38,2,0,Apartamento,1570,2010,,
Rua Professor Alves Pedroso,Cangaíba,47,2,1,Apartamento,1300,1730,,
Rua Doutor Sérgio Meira,Barra Funda,37,2,0,Apartamento,1950,2620,,
Rua Vinte E Três de Outubro,Ferreira,60,1,0,Casa,1650,1771,,
Rua Doutor Cesário Mota Júnior,Vila Buarque,29,1,1,Studio e kitnet,960,1411,,
Rua Jordânia,Vila Guilhermina,40,2,0,Apartamento,1535,1710,,
Rua Baracuxi,Vila Independencia,79,2,1,Casa,1900,2044,,
Avenida das Cerejeiras,Jardim Japão,25,1,0,Studio e kitnet,695,934,,
Rua Luís de Melo Maia,Vila Pedra Branca,86,3,2,Casa,2300,2398,,
Rua Visconde de Parnaíba,Brás,51,2,1,Apartamento,3500,4254,,
Rua Francisca Miquelina,Bela Vista,45,1,0,Studio e kitnet,2250,3157,,
Rua Antônio Fonseca,Vila Maria Baixa,75,2,1,Casa,1750,1824,,
Avenida Corifeu de Azevedo Marques,Jd. Rio Pequeno,20,1,0,Apartamento,1600,1662,,
Avenida Rouxinol,Indianópolis,69,2,1,Apartamento,4500,5622,,
Rua Ouricuri,Vila Formosa,40,1,0,Casa,800,893,,
Avenida Ourives,Jardim São Savério,42,2,1,Apartamento,1200,1617,,
Rua Raiz da Serra,Vila Parque Jabaquara,70,2,0,Casa,1700,1894,,
Avenida Belisário Pena,Vila Maria Alta,40,1,0,Casa,920,1013,,
Rua Pereira Caldas,Jardim da Glória,72,2,2,Apartamento,4700,5799,,
Rua Dr. Luiz Migliano,Jardim Vazani,70,2,0,Casa,3088,3285,,
Rua Agissê,Jardim das Bandeiras,74,2,1,Apartamento,3500,4702,,
Rua Pretória,Vila Formosa,44,2,0,Apartamento,1750,2065,,
Rua Domingos Paiva,Brás,49,1,0,Apartamento,4100,5158,,
Rua Alves Guimarães,Pinheiros,50,1,1,Apartamento,3700,4693,,
Rua João Gomes Batista,Jardim Cidalia,26,1,0,Studio e kitnet,1040,1470,,
Rua Sapetuba,Butantã,30,1,0,Studio e kitnet,2200,2644,,
Rua Amadis,Ipiranga,28,1,0,Apartamento,1400,1418,,
Avenida Yervant Kissajikian,Vila Constança,48,2,1,Apartamento,1800,2377,,
Rua Bom Sucesso,Cidade Mãe do Céu,70,2,1,Casa,2500,2831,,
Rua Martim Francisco,Santa Cecília,50,2,1,Apartamento,3200,4455,,
Avenida Ministro Petrônio Portela,Vila Amélia,81,3,1,Apartamento,3600,4394,,
Rua José Luongo,Jardim Dinorah,50,1,1,Casa,900,938,,
Rua Mineradora de Diamantina,Cidade Continental,30,1,0,Studio e kitnet,1050,1334,,
Rua Intendência,Brás,43,1,0,Apartamento,2000,2626,,
Rua Dom João Maria Ogno,Vila Matilde,50,1,1,Casa,1750,1824,,
Rua Abaitara,Vila Mesquita,30,1,0,Casa,1100,1167,,
Rua Francisco da Lira,Tremembé,89,3,2,Apartamento,3000,3916,,
Rua Oásis,Jardim Oriental,35,1,0,Apartamento,1250,1332,,
Rua Padre Rodrigues Fernandes,Jardim Alfredo,30,1,0,Studio e kitnet,1000,1038,,
Rua Avinhao,Jardim das Maravilhas,50,2,1,Apartamento,1460,1606,,
Avenida Ipiranga,República,45,1,0,Apartamento,2400,2832,,
Rua Marambaia,Casa Verde,30,1,0,Casa,1570,1736,,
Rua Bartholomeu do Canto,Vila Palmeiras,38,1,0,Apartamento,1830,2192,,
Rua Uratinga,Vila Palmeiras,60,1,0,Casa,1100,1147,,
Avenida Brigadeiro Faria Lima,Cocaia,43,2,1,Apartamento,1600,2158,,
Avenida Celso Garcia,Brás,40,1,0,Apartamento,1020,1373,,
Rua Doutor Caetano Estellita Pernet,Jardim Haia do Carrao,48,1,0,Casa,841,876,,
Rua Amaral Gama,Santana,60,2,1,Apartamento,2000,3027,,
Rua Capitão Francisco Lipi,Vila Dom Pedro Ii,35,2,0,Apartamento,1641,1853,,
Rua Ana Demerson,Vila Mariana,80,2,2,Casa,3350,3613,,
Rua Doutor Cesário Mota Júnior,Vila Buarque,47,1,0,Studio e kitnet,2200,3007,,
Rua Ladário,Parada Inglesa,40,2,0,Apartamento,1800,2052,,
Rua Professor Henrique Neves Lefevre,Jardim Petropolis,50,1,0,Casa em condomínio,1800,1996,,
Rua Tebas,Vila Mascote,84,1,2,Apartamento,4050,5549,,
Rua São Maurício,Vila Galvão,85,3,1,Casa,2180,2402,,
Rua Álvaro de Abreu,Jardim São Paulo,129,3,2,Apartamento,3000,5287,,
Praça Dirceu de Lima,Casa Verde,80,2,0,Casa,2700,3129,,
Rua Doutor Carlos Aldrovandi,Jardim Parque Morumbi,50,2,1,Apartamento,2100,2776,,
Rua Dom Bento Pickel,Casa Verde Alta,70,2,1,Casa,1900,2172,,
Rua Togo,Jardim Japão,40,1,0,Casa,1324,1440,,
Rua Doutor Argemiro Couto de Barros,Chácara Inglesa,180,3,2,Casa,5000,5379,,
Rua Doutor Plínio Barreto,Bela Vista,38,1,1,Apartamento,2300,2859,,
Avenida Rotary,Vila das Bandeiras,130,2,3,Casa,3350,3562,,
Rua Rio de Janeiro,Osvaldo Cruz,79,2,1,Apartamento,1900,2525,,
Rua Martim Burchard,Brás,39,2,0,Apartamento,2500,2993,,
Rua Clovis de Oliveira,Vila Progredior,50,1,0,Apartamento,2300,2389,,
Rua Álvaro de Carvalho,Centro,46,1,0,Apartamento,1365,2093,,
Rua Professor Djalma Bento,Jardim Luanda,110,4,2,Casa,3300,3632,,
Avenida Nova Cantareira,Tucuruvi,70,2,1,Apartamento,2200,3094,,
Rua Doutor Fábio Montenegro,Vila Guilhermina,34,1,0,Apartamento,1600,1972,,
Rua Dom Bento Pickel,Casa Verde Alta,40,1,0,Casa,650,717,,
Rua Camargo,Paulicéia,54,3,1,Apartamento,1200,1794,,
Rua Rainha Vitória Eugênia,Vila Campestre,70,2,0,Casa,1420,1522,,
Rua Atuaí,Penha de França,42,2,1,Apartamento,1875,2197,,
Rua das Gueixas,Jardim Japão,20,1,0,Casa,580,609,,
Rua Vereador Pedro Brasil Bandecchi,Vila Amélia,62,1,0,Apartamento,1200,1797,,
Rua Jaceguai,Bela Vista,34,1,0,Apartamento,2200,2284,,
Rua Ascenso Dias Leme,Imirim,44,1,0,Apartamento,1350,1490,,
Rua Leônidas Freire,Vila Liviero,80,2,1,Casa,2500,2706,,
Rua Visconde de Parnaíba,Mooca,38,2,0,Apartamento,2900,3452,,
Avenida Washington Luís,Vila Sofia,79,3,2,Apartamento,3375,4594,,
Rua Gama Lobo,Vila Dom Pedro I,72,2,1,Apartamento,4500,5023,,
Rua Pedro de Castro Velho,Jardim Iva,80,2,1,Casa,1980,2248,,
Rua Arnaldo Cintra,Vila Moreira,75,3,1,Apartamento,2000,2736,,
Rua Pero Vidal,Parque Vitoria,45,1,1,Casa,1770,1930,,
Rua Democratas,Vila Monte Alegre,68,2,1,Apartamento,2500,3548,,
Rua da Esperança,Vila Medeiros,41,1,0,Apartamento,1650,2141,,
Avenida Mofarrej,Vila Leopoldina,96,2,2,Apartamento,6500,7795,,
Rua Acarembó,Vila Alpina,80,2,3,Casa,3490,3548,,
Rua Caparaó,Vila Formosa,40,1,0,Casa,1200,1251,,
Rua Major Quedinho,Bela Vista,40,1,0,Studio e kitnet,1420,1829,,
Rua Doutor Nicolau de Sousa Queirós,Vila Mariana,24,1,0,Studio e kitnet,2800,3333,,
Rua Debret,Vila São José,50,1,0,Apartamento,1750,2238,,
Rua Antônio Abude,Jardim Barbosa,67,2,1,Apartamento,2100,2680,,
Rua Mena,Jardim Santa Mena,45,2,1,Apartamento,1400,1724,,
Rua Margarida Stach,Vila Ema,57,1,1,Casa,1550,1616,,
Rua Mariz E Barros,Jardim da Glória,28,1,0,Studio e kitnet,2894,3005,,
Rua James Ensor,Parque Regina,40,1,1,Casa,1200,1251,,
Avenida Santo Amaro,Moema,52,1,0,Apartamento,4500,5140,,
Av. Gen. Valdomiro de Lima,Jabaquara,31,1,0,Apartamento,1679,1744,,
Rua Martiniano de Carvalho,Bela Vista,56,2,1,Apartamento,3120,3834,,
Rua Paulo,Ponte Grande,65,2,1,Apartamento,2000,2627,,
Travessa Victório Gnan,Jardim das Laranjeiras,29,1,0,Apartamento,1000,1138,,
Rua Dr. Rubens Meireles,Várzea da Barra Funda,132,3,2,Apartamento,6630,8206,,
Rua Heitor Penteado,Sumarezinho,84,2,0,Apartamento,3900,4880,,
Rua Malvina Ferrara Samarone,Vila Dom Pedro I,55,2,1,Apartamento,2600,3284,,
Rua do Rocio,Vila Olímpia,70,2,1,Apartamento,3500,4335,,
Rua Conde de Sarzedas,Sé,37,2,0,Apartamento,3000,3516,,
Avenida Rio Branco,Campos Elíseos,40,1,0,Apartamento,1150,1653,,
Rua Ezequiel Freire,Santana,42,1,1,Apartamento,2200,3027,,
Rua Irmã Maria Amélia,Vila Pirituba,50,1,0,Casa,839,924,,
Avenida Marechal Fiuza de Castro,Jardim Pinheiros,68,3,1,Apartamento,1950,2618,,
Rua Cônego Vicente Miguel Marino,Barra Funda,45,1,0,Casa,1600,1743,,
Rua Raiz da Serra,Vila Parque Jabaquara,40,1,0,Casa,1200,1376,,
Rua Professor Bourhan Helou,Jardim Ana Rosa,38,1,0,Casa,890,988,,
Rua Giovanni Boltraffio,Vila Santa Teresa (zona Sul),75,2,2,Apartamento,1326,2057,,
Avenida Padre Arlindo Vieira,Vila Vermelha,54,2,1,Apartamento,2430,3040,,
Rua Borges Lagoa,Vila Clementino,12,1,0,Studio e kitnet,960,1613,,
Avenida Coronel Francisco Júlio César Alfieri,Vila São Paulo,55,2,1,Apartamento,2300,3206,,
Rua Adelino de Almeida Castilho,Tatuapé,53,2,1,Apartamento,3100,3600,,
Rua da Esperança,Vila Medeiros,41,1,1,Apartamento,1700,2194,,
Rua São João Del Rei,Jardim da Glória,138,5,2,Casa,5810,6417,,
Rua Afonso Pena,Bom Retiro,40,2,0,Apartamento,3400,3794,,
Avenida Santo Amaro,Vila Nova Conceição,48,1,0,Apartamento,3708,4644,,
Rua Gravataí,Consolação,23,1,0,Apartamento,1980,2497,,
"R. Girassol - Vila Madalena, São Paulo - Sp, Brasil",Vila Madalena,41,1,1,Apartamento,3900,4969,,
Rua Sargento Estanislau Custódio,Instituto de Previdência,30,1,0,Apartamento,1100,1342,,
Rua Barão de Loreto,Vila São José,30,1,0,Studio e kitnet,860,1696,,
Rua Vicenzo Paciulo,Jardim Las Vegas,44,2,1,Apartamento,1600,2197,,
Rua Atílio Piffer,Casa Verde,54,2,1,Apartamento,2300,3163,,
Rua Antônio Clemente,Jardim São Paulo(zona Norte),100,3,2,Casa em condomínio,3500,3813,,
Rua Antônio de Almeida Naves,Cidade dos Bandeirantes,42,2,1,Apartamento,2189,2706,,
Rua Madre Emilie de Villeneuve,Vila Santa Catarina,77,3,2,Apartamento,3765,3910,,
Rua Antônio Gebara,Vila da Saúde,18,1,1,Studio e kitnet,1320,1521,,
Rua Soldado Abílio Fernandes dos Santos,Vila Zamataro,170,3,2,Casa,3000,3307,,
Rua Josef Kryss,Parque Industrial Tomas Edson,44,2,0,Apartamento,2140,2677,,
Rua Barão de Loreto,Vila São José,29,1,0,Apartamento,820,1619,,
Rua Visconde de Parnaíba,Brás,38,2,0,Apartamento,2000,2514,,
Rua Duque de Caxias,Jardim Bela Vista,90,2,2,Apartamento,2720,4124,,
Rua Luís Góis,Mirandópolis,42,1,0,Studio e kitnet,3700,4278,,
Rua Tucuna,Perdizes,99,3,2,Apartamento,4539,6573,,
Rua Damásio Mascarenhas,Santana,60,1,0,Casa,2550,2659,,
Avenida Professor Ascendino Reis,Indianópolis,26,1,0,Studio e kitnet,2430,2991,,
Rua dos Estudantes,Sé,27,1,0,Studio e kitnet,2900,3393,,
Rua Canuto do Val,Vila Buarque,59,2,1,Apartamento,2750,4071,,
Rua Dona Gertrudes Jordão,Jaraguá,86,3,2,Casa em condomínio,2500,3196,,
Rua Doutor Tomás Carvalhal,Paraíso,90,1,1,Apartamento,5800,7462,,
Rua Caetano Pinto,Brás,46,2,0,Apartamento,1750,2141,,
Rua dos Jatobás,Parque Jabaquara,54,2,1,Apartamento,1600,2417,,
Rua Nossa Senhora Mãe dos Homens,Vila Progresso,80,3,1,Apartamento,2750,3706,,
Rua Paulo Il,Jardim Vitória Régia,35,1,0,Casa,882,1059,,
"R. Dr. Almeida Lima, 835 - Mooca, São Paulo - Sp, 03164-000, Brasil",Mooca,30,1,0,Apartamento,3000,3416,,
Alameda São Bernardo,Santa Teresinha,55,2,1,Apartamento,2200,2730,,
Rua Dom Estevão Pimentel,Chácara Belenzinho,49,2,1,Apartamento,1380,2027,,
Rua Carlos Petit,Vila Mariana,26,1,0,Studio e kitnet,2400,2731,,
Rua Rio Grande,Vila Mariana,20,1,0,Studio e kitnet,2100,2127,,
Rua Coronel Xavier de Toledo,República,27,1,0,Studio e kitnet,1150,1581,,
Rua Hemisfério,Chácara Belenzinho,55,2,1,Casa em condomínio,1800,2064,,
Avenida Rouxinol,Moema,45,1,1,Apartamento,2856,3944,,
Rua Atibaia,Vila Valparaíso,42,2,1,Apartamento,1700,2430,,
Rua José Bento,Cambuci,33,1,0,Apartamento,1340,1786,,
Av Amador Aguiar,Jaraguá,42,2,1,Apartamento,1280,1610,,
Rua Viena,Taboão,50,1,0,Casa,750,801,,
Avenida Nova Cantareira,Tucuruvi,53,2,1,Apartamento,1600,2746,,
Rua Bartira,Perdizes,34,1,0,Studio e kitnet,3000,3416,,
Rua Manuel Leitão Bandeira,Vila Leopoldina,50,1,0,Casa,840,875,,
Rua Natal Meira de Barros,Aricanduva,56,2,1,Apartamento,2700,3464,,
Rua João Marchiori,Cidade Patriarca,39,2,0,Apartamento,1500,1708,,
Rua Henrique Sertório,Tatuapé,62,1,2,Studio e kitnet,2120,3740,,
Rua Dom Vilares,Vila das Merces,50,1,0,Casa,1125,1298,,
Avenida Bolonha,Jaguaré,78,3,1,Apartamento,3310,3987,,
Avenida Brigadeiro Luís Antônio,Bela Vista,42,1,1,Studio e kitnet,2500,3282,,
Rua Inhambú,Vila Uberabinha,80,3,0,Apartamento,3100,4000,,
Rua Manoel Pereira dos Santos,Taboão,10,1,0,Casa,699,771,,
Alameda Sarutaiá,Jardim Paulista,100,2,1,Apartamento,5150,6602,,
Rua Dom Romualdo de Seixas,Cambuci,82,3,1,Apartamento,4300,4916,,
Rua General Júlio Marcondes Salgado,Campos Elíseos,28,1,0,Studio e kitnet,1933,2008,,
Alameda dos Arapanés,Moema,53,1,1,Apartamento,3715,4786,,
Rua Maria do Carmo,Vila Trabalhista,34,1,0,Casa,1100,1161,,
Rua Doutor José de Queirós Aranha,Vila Mariana,92,3,0,Apartamento,4000,5079,,
