address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Alameda Eduardo Prado,Campos Elíseos,29,1,1,Apartamento,1460,1995,,
Avenida Eulália,Vila Fachini,100,4,1,Casa,1980,2064,,
Rua Conde Luiz Eduardo Matarazzo,Vila São Silvestre,55,2,1,Apartamento,1100,1811,,
Alameda Eduardo Prado,Campos Elíseos,32,1,1,Studio e kitnet,1150,1714,,
Rua Fábio Lopes dos Santos Luz,Panamby,57,2,1,Apartamento,4000,5113,,
Avenida Senador Queirós,Centro Histórico de São Paulo,25,1,0,Studio e kitnet,1810,2425,,
Rua Ribeirão Branco,Vila Bertioga,40,2,1,Apartamento,2590,2823,,
Rua das Palmeiras,Vila Buarque,59,2,1,Apartamento,5000,5855,,
Rua Martim Francisco,Vila Buarque,48,1,1,Apartamento,1685,2658,,
Rua Céu Tropical,Conjunto Residencial Jardim Canaã,133,2,2,Casa,3500,3654,,
Rua Íon Andresco,Vila Progresso (zona Norte),50,1,0,Casa,813,848,,
Avenida Rotary,Vila das Bandeiras,39,2,0,Apartamento,1650,2022,,
Rua Guaíra,Jardim Barbosa,103,3,2,Apartamento,4500,5384,,
Rua Doutor Elias Chaves,Campos Elíseos,37,1,0,Studio e kitnet,1740,2093,,
Rua Rita Joana de Sousa,Brooklin Novo,175,3,3,Casa,6600,7192,,
Rua Paschoalina Belloti,Jardim City,42,2,1,Apartamento,1320,1751,,
Rua Jandaia,Bela Vista,41,1,0,Apartamento,1545,1996,,
Rua Luís Romanini,Vila Anadir,30,1,0,Studio e kitnet,1100,1142,,
Rua Professor José Maria Calazans Nogueira,Parque São Domingos,59,2,1,Apartamento,3800,4714,,
Rua Florêncio de Abreu,Centro Histórico de São Paulo,23,1,0,Studio e kitnet,1900,2275,,
Rua Pedro Madureira,Jardim São Paulo(zona Norte),78,2,1,Apartamento,1800,2404,,
Rua Orindiúva,Vila Maria Alta,68,3,1,Apartamento,2910,3523,,
Rua Tapendi,Vila Catupia,120,3,2,Casa,3490,3649,,
Alameda Ribeiro da Silva,Campos Elíseos,42,1,0,Studio e kitnet,1000,1605,,
Rua Rio Verde,Vila Bruna,56,2,1,Apartamento,1800,2469,,
Rua Pangaré,Vila Butantã,40,2,1,Apartamento,1600,2096,,
Rua Franklin do Amaral,Vila Nova Cachoeirinha,47,2,1,Apartamento,2220,2765,,
Avenida Santo Amaro,Vila Nova Conceição,28,1,0,Apartamento,4100,4642,,
Avenida João Barreto de Menezes,Vila Santa Catarina,61,2,1,Apartamento,2800,3702,,
Rua Marie Nader Calfat,Jardim Ampliação,72,2,2,Apartamento,3200,4773,,
Rua das Baunilhas,Vila Lúcia,69,2,1,Apartamento,1495,2452,,
Avenida Voluntários da Pátria,Tucuruvi,42,1,2,Apartamento,2065,3068,,
Rua das Baunilhas,Vila Lúcia,57,2,1,Apartamento,1400,2404,,
Rua Ventura Ladalardo,Jardim Fonte do Morumbi,70,1,1,Apartamento,4250,5564,,
Rua Antônio Simplício,Parque Ramos Freitas,50,2,0,Casa,1300,1377,,
Rua Taciba,Vila Babilonia,30,1,0,Apartamento,1100,1172,,
Rua Coronel Marques,Chácara Califórnia,86,3,1,Apartamento,2300,3549,,
Avenida Santo Amaro,Brooklin Paulista,34,1,1,Studio e kitnet,3900,4850,,
Rua Carmo do Rio Verde,Jardim Caravelas,91,3,2,Apartamento,5500,6729,,
Avenida Condessa Elizabeth de Robiano,Penha de França,39,2,1,Apartamento,3040,3617,,
Rua Barroso Neto,Vila Indiana,65,2,1,Apartamento,2400,3787,,
Rua José Acioli,Vila Guarani(zona Leste),45,1,1,Casa,1000,1042,,
Rua Eugênia S Vitale,Taboão,30,1,0,Studio e kitnet,500,594,,
Rua Doutor Melo Alves,Cerqueira César,27,1,1,Studio e kitnet,5250,5452,,
Rua Padre Manuel Bernardes,Vila Nova Manchester,45,2,1,Apartamento,1310,2602,,
Praça Américo Jacomino,Sumarezinho,27,1,0,Studio e kitnet,3488,4123,,
Rua Lacedemônia,Jardim Brasil (zona Sul),90,3,2,Apartamento,2920,4367,,
Rua Brás Cardoso,Vila Nova Conceição,43,1,1,Apartamento,2900,5282,,
Rua Nhu-guaçu,Nova Piraju,60,2,1,Apartamento,7500,9157,,
Rua Baguassu,Vila Regente Feijó,120,3,2,Casa,2900,3023,,
Alameda Barão de Limeira,Campos Elíseos,37,1,0,Studio e kitnet,1200,1722,,
Dr Djalma Pinheiro Frranco,Vila Mascote,86,2,2,Apartamento,2900,4216,,
Rua Itaiteva,Jardim Ampliação,140,3,2,Apartamento,2400,4498,,
Rua Augusto José Pereira,Jardim Maristela,80,1,2,Casa,1100,1194,,
Rua Corrientes,Jardim Peri,70,2,0,Apartamento,2500,2699,,
Rua Guadalupe,Parque das Nações,60,2,1,Apartamento,1500,1638,,
Rua Nova Fátima,Jardim Santa Bárbara,75,1,1,Casa,1050,1145,,
Rua Luís Filipe Alberti,Jardim Maringá,55,2,1,Apartamento,1400,1925,,
Rua Maria Angélica Franci,Vila Franci,204,3,5,Casa,3200,3623,,
Rua Itaperima,Vila Graciosa,180,3,2,Casa,2480,2586,,
Rua São Gabriel da Palha,Jardim Silvia,64,2,1,Apartamento,1400,1488,,
Rua Monte Alto,Cidade Mãe do Céu,110,2,0,Casa,2150,2317,,
Rua Itapegica,Gopoúva,130,2,1,Casa,2500,2640,,
Rua Arthur Baptistucci,Vila Santo Estéfano,95,2,0,Casa,1250,1428,,
Rua Itapira,Jardim Maria Aparecida,110,2,1,Casa,1500,1563,,
Rua Cláudio Mendonça,Parque Jabaquara,178,3,2,Casa,2950,3297,,
Rua Vitória,Santa Efigênia,78,1,0,Apartamento,1100,1579,,
Avenida Sapopemba,Jardim Planalto,28,1,0,Apartamento,1050,1411,,
Rua Antônio André Rodrigues,Chácara Mafalda,50,1,0,Casa,1200,1287,,
Avenida Israel Fonseca,Vila Fátima,110,3,0,Casa em condomínio,1510,1599,,
Rua Doná Emma,Vila Fiuza,54,1,0,Casa,1070,1135,,
Rua Giacomo Cozarelli,Vila Santa Teresa (zona Sul),48,2,1,Apartamento,1129,1523,,
Avenida São João,Centro Histórico de São Paulo,54,1,0,Apartamento,1300,1670,,
Rua Montesina,Vila Celeste,130,3,0,Casa,1890,2191,,
Avenida Duque de Caxias,Campos Elíseos,37,1,0,Studio e kitnet,1380,1433,,
Avenida Ceci,Planalto Paulista,120,3,2,Casa,4284,4730,,
Rua Engenheiro Dolabela,Jardim Bandeirantes (zona Norte),112,2,1,Casa,1700,1773,,
Rua Basílio Alves Morango,Jardim Brasil (zona Norte),50,2,0,Apartamento,1260,1343,,
Avenida do Oratório,Jardim Ângela (zona Leste),60,2,1,Apartamento,1300,1650,,
Rua João de Laet,Vila Aurora (zona Norte),60,2,2,Apartamento,1800,2420,,
Rua Alberto Arnoldi,Jardim Paraíso,52,1,0,Casa,1020,1063,,
Rua Manuel Simões de Medeiros,Vila Paulo Silas,125,2,4,Casa,2670,2782,,
Rua Rubiaceia,Vila Lucinda,52,2,1,Apartamento,1670,1912,,
Rua Primeira Cruz,Parque Independencia,250,3,1,Casa,2150,2403,,
Avenida Marginal,Vila Cristália,42,2,0,Apartamento,1500,1573,,
Rua Sílvio de Sousa,Vila Santa Clara,45,2,0,Apartamento,1650,1900,,
Rua Reboujo,Chácara Santo Antônio (zona Leste),35,1,0,Casa,1100,1197,,
Rua Ribeirópolis,Vila Independência,48,2,1,Apartamento,1950,2509,,
Avenida Túlio Teodoro de Campos,Vila Paulista,57,3,1,Apartamento,2255,2724,,
Rua Major Dantas Cortes,Vila Gustavo,35,1,0,Apartamento,1200,1297,,
Avenida Leonardo da Vinci,Vila Guarani (z Sul),96,3,1,Apartamento,2750,3872,,
Avenida Madame Curie,Jardim Dourado,70,2,1,Apartamento,1282,1684,,
Rua Professor Antônio Filgueiras de Lima,Rio Pequeno,35,1,0,Studio e kitnet,1000,1013,,
Rua Francisca Miquelina,Bela Vista,44,1,0,Studio e kitnet,2200,3279,,
Rua Belo Horizonte,Jardim Brasília (zona Norte),46,1,0,Apartamento,1286,1362,,
Avenida Túlio Teodoro de Campos,Vila Paulista,35,1,1,Apartamento,2290,2702,,
Rua Antônio Júlio dos Santos,Fazenda Morumbi,61,2,1,Apartamento,2400,3003,,
Rua José Bonifácio,Vila Renata,58,2,2,Apartamento,2100,2964,,
Rua Santa Lúcia,Cidade Mãe do Céu,15,1,0,Studio e kitnet,800,1061,,
Rua Soldado Thomás Antônio Machado,Vila Esplanada,87,3,1,Casa,1800,2016,,
Rua Coronel Gustavo Santiago,Vila Zilda,32,1,0,Studio e kitnet,2080,2460,,
Travessa Barra do Barão,Jardim Filhos da Terra,95,3,0,Casa,1100,1147,,
Rua Sava,Vila Moinho Velho,115,3,3,Casa em condomínio,10000,10630,,
Rua Mercedes Salano Castineiras,Jardim Patente Novo,58,2,1,Apartamento,1765,2459,,
Rua Soror Angélica,Vila Ester (zona Norte),50,1,0,Apartamento,1990,2244,,
Avenida Onze de Junho,Vila Clementino,42,1,0,Apartamento,2950,3422,,
Avenida Marcondes de Brito,Chácara Seis de Outubro,38,2,0,Apartamento,1350,1647,,
Rua São José de Arimatéia,Jardim Vila Formosa,99,2,3,Casa,2500,2606,,
Rua Sagrado Coração de Jesus,Jardim Iracema,52,2,1,Apartamento,1202,1412,,
Rua Quinze de Setembro,Saúde,75,3,1,Apartamento,3000,4415,,
Rua Bacaetava,Vila Gertrudes,90,3,1,Apartamento,3758,4991,,
Rua Alcides Alves,Casa Verde Alta,34,1,0,Casa,890,969,,
Rua Dante Pellacani,Vila Regente Feijó,76,3,0,Casa,2777,2894,,
Rua Nicola Sabatino,Conjunto Habitacional Teotonio Vilela,135,3,1,Casa,2250,2346,,
Rua Indiapora,Vila América,29,1,0,Casa,630,730,,
Rua Bernardino Vergueiro,Jardim Jaú (zona Leste),50,2,1,Apartamento,1800,2212,,
Rua João Teixeira de Barros,Vila Constança,110,3,2,Apartamento,3200,4437,,
Avenida Fim de Semana,Jardim Casablanca,55,2,1,Apartamento,2240,2827,,
Rua João Baldinato,Vila Suzana,70,1,1,Apartamento,3100,4273,,
Rua Almirante Noronha,Jardim São Paulo(zona Norte),80,2,1,Apartamento,1700,2232,,
Rua Cézar Pierangeli,Rudge Ramos,50,1,1,Apartamento,2700,3291,,
Rua Adolfo Schnabel,Vila Ema,48,2,0,Apartamento,1655,1998,,
Rua Edmundo Xavier,Chácara Santo Antônio (zona Leste),32,1,0,Apartamento,1450,1708,,
Rua Carlos Magalhães,Parque Reboucas,40,2,1,Apartamento,1940,2615,,
Rua Catuípe,Cidade Brasil,70,3,1,Casa,2000,2111,,
Rua Tapuitinga,Vila Mafra,230,4,4,Casa,4950,5745,,
Rua Monsenhor Magaldi,Jardim Promissão,110,4,1,Casa,2207,3221,,
Rua Mére Marie Anais de Sion,Vila Cachoeira,56,3,1,Apartamento,2000,2655,,
Avenida Duque de Caxias,Campos Elíseos,50,1,0,Apartamento,2482,3298,,
Rua Alferes Frazão,Chácara Califórnia,42,2,0,Apartamento,1400,1992,,
Rua Doutor Francisco José Longo,Chácara Inglesa,57,2,1,Apartamento,3800,4747,,
Avenida Rio de Janeiro,Vila Bremen,49,2,1,Apartamento,1170,1614,,
Avenida Muzambinho,Vila Fachini,46,1,0,Casa,1155,1279,,
Rua São Procópio,Vila Califórnia,25,1,0,Casa,680,730,,
Rua Dom Valentim,Jardim Colombo,70,2,3,Casa,2590,2723,,
Avenida Bartholomeu de Carlos,Jardim Flor da Montanha,87,2,1,Apartamento,3600,4773,,
"R. Evans, São Paulo - Sp, 03648-020, Brasil",Vila Matilde,50,2,0,Apartamento,1800,2019,,
Rua das Palmeiras,Vila Buarque,45,2,1,Apartamento,2000,2721,,
Rua Fortuna de Minas,Jardim Arize,250,3,2,Casa,4000,4170,,
Rua Alexandre Farnésio,Parque Maria Luiza,50,1,0,Casa,1160,1210,,
Avenida Interlagos,Jardim Umuarama,75,3,2,Apartamento,1790,2712,,
Praça Júlio Mesquita,Santa Efigênia,42,1,0,Studio e kitnet,1120,1547,,
Rua São Bernardo,Cidade Mãe do Céu,50,2,1,Apartamento,2600,2633,,
Rua Neuchatel,Suísso,62,2,1,Apartamento,3000,3407,,
Rua Gregório Lopes,Parque Mandaqui,130,3,3,Casa,4100,4358,,
Rua General Izidoro Dias Lopes,Paulicéia,72,2,0,Casa,1310,1399,,
Rua Barão de Melgaço,Real Parque,70,2,1,Apartamento,2008,3194,,
Rua Jaceguai,Bela Vista,35,1,0,Apartamento,2200,2284,,
Rua Marilisa,Vila Marina,30,1,0,Studio e kitnet,759,788,,
Avenida Brigadeiro Luís Antônio,Centro Histórico de São Paulo,58,1,1,Apartamento,5000,5747,,
Rua Antônio Pinto do Rêgo Freitas,Jardim Boa Vista (zona Oeste),130,6,3,Studio e kitnet,3000,3200,,
Rua Vinte E Dois de Agosto,Vila Bela Vista (zona Norte),48,2,1,Apartamento,3104,3524,,
Avenida Doutor José Higino,Vila Oratório,85,2,0,Apartamento,1900,2650,,
Rua Nícola Nicodemo,Vila Celeste,45,1,0,Casa,908,977,,
Rua Oliveira Catrambi,Jardim Vila Formosa,50,2,0,Studio e kitnet,6000,6577,,
Rua Scuvero,Cambuci,60,2,1,Apartamento,1932,2637,,
Rua São Bernardo,Cidade Mãe do Céu,34,2,1,Apartamento,2300,2330,,
Rua Verinha Darcy,Brooklin Paulista,168,3,2,Casa em condomínio,9000,10210,,
Rua Ribeirão Branco,Vila Bertioga,39,2,1,Apartamento,2590,2823,,
"R. Evans, São Paulo - Sp, 03648-020, Brasil",Vila Matilde,49,2,0,Apartamento,2500,2746,,
Rua Doutor Ferreira Lopes,Vila Sofia,90,3,2,Apartamento,1450,2739,,
Rua Vapabussu,Jardim Aeroporto,73,2,2,Apartamento,5000,6397,,
Avenida Rudge,Barra Funda,35,2,1,Apartamento,2125,2657,,
Rua Professor Roberto Cavalheiro Brisolla,Vila Santa Maria,80,2,1,Casa,2200,2393,,
Alameda Eduardo Prado,Campos Elíseos,39,1,1,Apartamento,1200,1722,,
Rua João da Cruz Melão,Jardim Leonor,160,3,3,Casa,4500,5154,,
Rua Engenheiro Prudente,Vila Monumento,64,2,1,Apartamento,3000,4371,,
Rua Professor Antônio Filgueiras de Lima,Rio Pequeno,35,1,0,Apartamento,1000,1013,,
Avenida da Paz,Jardim São Judas Tadeu,62,2,1,Apartamento,1500,2337,,
Rua Utupeva,Vila Palmeiras,40,1,0,Studio e kitnet,808,889,,
Rua Aburá,Sítio do Mandaqui,40,1,0,Casa,1068,1120,,
Rua Francisca Miquelina,Bela Vista,30,1,0,Studio e kitnet,4270,4435,,
Rua Professor José Horácio Meirelles Teixeira,Vila Suzana,375,4,4,Apartamento,15000,20280,,
"R. Evans, São Paulo - Sp, 03648-020, Brasil",Vila Matilde,40,2,0,Apartamento,1800,2019,,
Avenida Santo Albano,Vila Vera,63,2,1,Apartamento,3000,3796,,
Rua Manuel Cherem,Vila Paulista,55,2,1,Apartamento,2200,2964,,
Rua Antônio Guarmerino,Jardim Celeste,57,2,1,Apartamento,1370,2058,,
Rua Barão de Tatuí,Vila Buarque,39,1,1,Studio e kitnet,1400,2220,,
Rua Il Sogno Di Anarello,Vila Mariana,35,1,1,Apartamento,2670,3804,,
Rua Bruna,Chácara Mafalda,43,2,1,Apartamento,1980,2307,,
Rua das Seringueiras,Vila Parque Jabaquara,52,2,1,Apartamento,3200,4181,,
Rua Professor Doutor José Marques da Cruz,Jardim das Acacias,27,1,0,Studio e kitnet,3320,4153,,
Rua Ática,Jardim Brasil (zona Sul),75,2,1,Apartamento,1700,2915,,
Rua Tamoios,Jardim Aeroporto,25,1,0,Studio e kitnet,1990,2126,,
Rua Oliveira Catrambi,Jardim Vila Formosa,54,2,0,Studio e kitnet,6000,6577,,
Rua Eliza Teixeira de Barros,Vila Constança,88,2,1,Casa em condomínio,3000,3307,,
Avenida Lauro Xerfan,Jardim Iva,42,2,0,Apartamento,2000,2307,,
Rua Kansas,Brooklin Paulista,66,2,1,Apartamento,6500,7980,,
Avenida Rudge,Barra Funda,36,2,0,Apartamento,1850,2335,,
Rua Anhumas,Vila São João Batista,70,2,2,Casa em condomínio,2500,2884,,
Rua Domingos José Sapienza,Vila Amalia (zona Norte),50,2,1,Apartamento,1800,2419,,
Rua Doutor Tomás Alves,Vila Mariana,30,1,1,Apartamento,4100,4860,,
Rua Duque Costa,Interlagos,66,3,1,Apartamento,3000,4005,,
Rua das Flechas,Vila Santa Catarina,81,2,1,Apartamento,6800,7703,,
Rua Oscar Thompson,Barra Funda,80,2,1,Apartamento,3000,4156,,
Rua Marie Nader Calfat,Jardim Ampliação,35,1,1,Studio e kitnet,2400,3304,,
Avenida Professor Miguel Franchini Neto,Loteamento City Jaragua,45,2,1,Apartamento,2125,2522,,
Rua Guaianases,Campos Elíseos,79,3,0,Apartamento,1800,2523,,
Rua das Fiandeiras,Vila Olímpia,40,1,1,Apartamento,2300,4009,,
Rua das Flechas,Vila Santa Catarina,98,3,1,Apartamento,2100,3290,,
Praça General Araripe de Faria,Vila Gomes,60,2,1,Apartamento,4523,6000,,
Avenida Barão de Monte Mor,Real Parque,170,1,2,Apartamento,8000,10740,,
Rua Marquês de Paraná,Alto da Lapa,90,3,1,Apartamento,3000,4690,,
Rua Antônio Aggio,Jardim Ampliação,75,2,2,Apartamento,2395,3994,,
Rua Maria Curupaiti,Vila Ester (zona Norte),126,3,3,Apartamento,3010,5537,,
Rua Michigan,Cidade Monções,105,2,2,Apartamento,12500,14470,,
Rua Glória do Goitá,Jardim Independência (são Paulo),69,3,1,Apartamento,1500,2368,,
Rua Quixadá,Vila Invernada,65,1,1,Casa,1386,1488,,
Rua Harry Símonsen,Vila das Palmeiras,55,2,1,Apartamento,2200,2789,,
Rua Beta,Jardim Santa Cruz (sacomã),220,4,4,Casa,3100,3386,,
Rua Guaianases,Campos Elíseos,66,2,0,Apartamento,2000,2077,,
Rua Catumbi,Brás,54,1,0,Apartamento,1400,1854,,
Rua Haroldo Paranhos,Parque Jabaquara,147,3,2,Casa,3440,3850,,
Rua Izabel Velho,Vila Sao Vicente,130,2,2,Casa,2300,2519,,
Rua Izidro Ortiz,Jardim Guanca,120,3,2,Casa,3200,3445,,
Rua Bismarque,Vila Mercedes,70,1,0,Casa,1057,1152,,
Rua Piraçununga,Vila Bertioga,60,2,0,Studio e kitnet,1280,1393,,
Rua Taiaçupeba,Quinta da Paineira,100,2,0,Casa,1850,1989,,
Rua dos Gusmões,Santa Efigênia,30,1,0,Studio e kitnet,820,1102,,
Rua Guilherme Bebiano Martins,Vila Vera,56,1,0,Apartamento,1460,1699,,
Rua Francisca Miquelina,Bela Vista,56,1,0,Studio e kitnet,2200,3404,,
Avenida Ceci,Planalto Paulista,190,3,3,Casa,4500,5270,,
Rua Coronel Gustavo Santiago,Vila Zilda,31,1,0,Studio e kitnet,2300,2489,,
Rua Coronel José Lopes de Toledo,Vila Antonieta,50,1,0,Casa,1240,1370,,
Rua Leôncio da Costa Vieira,Jardim Piqueroby,37,1,0,Apartamento,1250,1428,,
Rua Fernandes Silva,Jardim Brasília (zona Norte),64,1,0,Apartamento,1100,1502,,
Rua Cataguazes,Jardim São Paulo(zona Norte),182,3,3,Casa,3333,4159,,
Rua Professor Djalma Bento,Jardim Luanda,110,3,2,Casa,3500,3840,,
Rua Engenheiro Sá Freire,Jardim Ângela (zona Leste),90,3,1,Casa,1550,1816,,
Avenida Brigadeiro Faria Lima,Jardim Toscana,47,1,0,Apartamento,1070,1363,,
Praça Hilário da Conceição,Sítio do Mandaqui,54,2,1,Apartamento,1500,1918,,
Rua Lacedemônia,Jardim Brasil (zona Sul),63,2,1,Apartamento,2800,2908,,
Rua Caruaru,Vila Ester,100,2,1,Casa,1900,2065,,
Rua Padre Isidoro,Vila Nova York,38,1,0,Apartamento,1200,1467,,
Rua Teofrasto,Vila Olinda,234,3,6,Casa,4310,4493,,
Rua Francisco Vieira Bueno,Vila Primavera,60,2,0,Casa,1327,1467,,
Rua Ascencional,Jardim Ampliação,36,1,1,Apartamento,2200,2749,,
Avenida Sargento Geraldo Sant'ana,Jardim Taquaral,74,3,2,Apartamento,2600,3414,,
Rua Isaura Abad Giacomelli,Jardim Aurelia,29,1,0,Studio e kitnet,1550,1920,,
Rua Amambaí,Vila Guilherme,45,2,0,Apartamento,1200,1347,,
Rua Santa Gertrudes,Chácara Santo Antônio (zona Leste),130,3,2,Casa,4700,5099,,
Rua Francisco Rossano,Sítio da Figueira,44,2,1,Apartamento,1500,1958,,
Rua Joaquim Guarani,Jardim das Acácias,29,1,0,Studio e kitnet,3000,3672,,
Rua Helena Zerrener,Liberdade,32,1,0,Studio e kitnet,810,1255,,
Rua Ângelo Perobelli,Vila Brasilina,100,2,1,Casa,1800,1876,,
Rua Florindo Braglia,Jardim São Paulo(zona Norte),25,1,0,Casa em condomínio,1500,1622,,
Rua Wandenkolk,Mooca,61,2,0,Apartamento,1766,2276,,
Rua Zurich,Suiço,110,1,1,Casa,1950,2092,,
Avenida Duque de Caxias,Campos Elíseos,35,1,0,Studio e kitnet,900,1376,,
Praça Doutor Mário Margarido,Liberdade,46,1,0,Studio e kitnet,1880,2252,,
Rua Doutor Eduardo de Souza Aranha,Vila Nova Conceição,90,2,0,Apartamento,3500,4651,,
Avenida Santo Amaro,Brooklin Paulista,36,1,1,Studio e kitnet,3400,4178,,
Rua Arco-verde,Vila Guilhermina,120,2,2,Casa,3300,3355,,
Rua Irmã Carolina,Belenzinho,60,2,0,Apartamento,1600,2050,,
Rua Cidade Lion,Jardim Anny,58,2,1,Apartamento,1840,2450,,
Rua Conselheiro Elias de Carvalho,Vila Santa Catarina,80,1,1,Casa,2300,2498,,
Rua Guilherme Rudge,Vila São Geraldo,80,2,1,Casa,1800,1876,,
Rua Darwin,Jardim Santo Amaro,66,3,2,Apartamento,2920,4104,,
Rua das Vertentes,Vila Constança,100,3,1,Casa,2600,2910,,
Rua Manuel Gadelho,Vila Centenário,140,3,2,Casa,3500,3648,,
Rua Coelho Barradas,Parque da Vila Prudente,32,1,0,Studio e kitnet,2100,2581,,
Rua Jorge Duprat Figueiredo,Vila Paulista,59,1,1,Apartamento,3500,4377,,
Rua Olegário de Oliveira,Vila Buenos Aires,70,2,1,Casa,1390,1449,,
Rua Três Lagoas,Vila Sao Nicolau,157,3,2,Casa,2500,2606,,
Rua Abagiba,Saúde,84,3,2,Apartamento,3400,4633,,
Rua Moinho Velho,Moinho Velho,65,2,1,Apartamento,1550,2160,,
Rua Frederico Abranches,Vila Buarque,32,1,0,Studio e kitnet,1260,1683,,
Rua Paulo Izzo,Jardim Alzira,95,3,2,Casa,3200,3562,,
Rua Vale-verde,Vila Roque,50,1,0,Casa,1100,1147,,
Rua Parnaíba Paoliello,Jardim Oriental,60,1,0,Casa,1350,1447,,
Rua Aracuípe,Jardim Prudência,63,2,2,Apartamento,4190,5320,,
Avenida José Estevão de Magalhães,Vila Campestre,110,2,2,Casa,2350,2465,,
Rua Nestor Pestana,Consolação,62,1,0,Apartamento,2000,2515,,
Avenida Duquesa Goiás,Real Parque,26,1,0,Studio e kitnet,1345,1752,,
Rua Aristides Jofre,Casa Verde Alta,58,2,1,Apartamento,1250,1942,,
Rua Manoel Salgado,Vila Caraguatá,46,2,1,Apartamento,1500,1904,,
Rua Irani,Vila Brasilina,40,1,1,Studio e kitnet,1150,1236,,
Rua Marquês Lages,Vila Moraes,63,2,1,Apartamento,3100,3790,,
Rua Guilherme Rehder,Parque Jabaquara,107,3,2,Casa,3500,3743,,
Rua Orlando Chiodi,Vila Antônio dos Santos,25,1,1,Casa,1000,1109,,
Rua Ângelo Aloísio,Guapira,70,2,1,Apartamento,2000,2601,,
Rua Herculânia,Vila Monumento,210,3,2,Casa,4800,5240,,
Rua Tenente Coronel José Joaquim Correia de Arruda,Vila Portuguesa,40,1,0,Casa em condomínio,1300,1322,,
Rua Epaminondas Melo do Amaral,Sítio do Mandaqui,59,2,1,Apartamento,2660,3357,,
Rua Bento Barbosa,Chácara Santo Antônio (zona Sul),120,2,4,Casa,4500,5156,,
Rua Joaquim Ferreira,Água Branca,65,2,2,Apartamento,4000,5381,,
Rua Mianos,Vila Mira,52,2,1,Apartamento,1470,2014,,
Rua São Bernardo,Cidade Mãe do Céu,49,2,1,Apartamento,2800,2836,,
Rua Brigadeiro Tobias,Centro Histórico de São Paulo,39,1,0,Apartamento,1269,1749,,
Avenida Doutor Lino de Moraes Leme,Vila Paulista,60,2,1,Apartamento,1590,2411,,
Avenida Albert Bartholome,Jardim das Vertentes,60,2,1,Apartamento,2750,3623,,
Rua Padre Jerônimo Vermin,Jardim Maria Estela,50,2,1,Apartamento,1600,2121,,
Rua Professor Antônio de Paula Santos,Chácara Inglesa,70,2,1,Casa,1850,2007,,
Avenida Saulle Pagnoncelli,Jardim Rosa de Franca,126,2,1,Casa,2570,2709,,
Rua São Manoel,Vila Galvão,62,2,1,Apartamento,1790,2519,,
Rua Cachoeira do Arari,Vila Leonor,40,2,1,Apartamento,1480,1721,,
Rua Padre Luiz da Grã,Saúde,22,1,0,Casa,920,993,,
Rua Moacir Miguel da Silva,Jardim Bonfiglioli,250,2,1,Casa,3200,3435,,
Avenida Othon Luiz Silveira,Jardim Rosa de Franca,90,2,1,Casa,1800,1916,,
Rua Edmundo de Amicis,Morumbi,0,3,2,Casa,3200,3351,,
Rua Jaceguai,Bela Vista,39,1,0,Apartamento,2300,2389,,
Rua Izabel de Oliveira,Piqueri,100,2,0,Casa,1680,1851,,
Rua Álvaro de Carvalho,Centro Histórico de São Paulo,47,1,0,Apartamento,3500,4171,,
Rua dos Guedes,Jardim Bom Clima,120,2,1,Casa,1950,2071,,
Rua Genebra,Bela Vista,25,1,0,Apartamento,3300,3792,,
Alameda Ribeiro da Silva,Campos Elíseos,60,2,0,Apartamento,1360,1978,,
Rua Brigadeiro Tobias,Centro Histórico de São Paulo,49,2,0,Apartamento,1600,2103,,
Rua Oscar Thompson,Barra Funda,67,2,1,Apartamento,3000,4014,,
Avenida da Paz,Jardim Sao Judas Tadeu,56,2,1,Apartamento,1220,2017,,
Alameda dos Araés,Planalto Paulista,120,3,1,Casa,3600,4012,,
Rua Ribeirão Branco,Vila Bertioga,36,2,0,Apartamento,2430,2661,,
Avenida Engenheiro Thomaz Magalhães,Sítio da Figueira,76,3,1,Apartamento,1900,2543,,
Avenida Cásper Líbero,Centro Histórico de São Paulo,44,1,0,Studio e kitnet,2600,3165,,
Rua País Natal,Jardim Filhos da Terra,102,2,0,Apartamento,7690,7987,,
Rua País Natal,Jardim Filhos da Terra,101,2,0,Apartamento,7690,7987,,
Rua Voltolino,Água Rasa,92,3,1,Apartamento,2600,3525,,
Rua Oliveira Catrambi,Jardim Vila Formosa,77,2,0,Apartamento,6000,6577,,
Rua Oliveira Catrambi,Jardim Vila Formosa,77,2,1,Studio e kitnet,6000,6577,,
Rua Antônio Dias da Silva,Vila Amália (zona Norte),45,2,1,Apartamento,1071,1929,,
Rua Oliveira Catrambi,Jardim Vila Formosa,76,2,1,Studio e kitnet,6000,6577,,
Rua Antônio Armando,Vila Bonilha,80,2,0,Casa,1260,1446,,
Travessa Doralice,Jardim Brasil (zona Norte),74,3,0,Apartamento,1680,1745,,
Avenida Padre Antônio José dos Santos,Cidade Monções,64,2,1,Apartamento,4500,5539,,
Rua Doutor Mário de Campos,Americanópolis,50,2,0,Casa em condomínio,1275,1335,,
Rua Professor Djalma Bento,Jardim Luanda,77,3,1,Apartamento,2500,3488,,
Rua Petrobrás,Vila Antonieta,40,2,1,Apartamento,1324,1587,,
Avenida Guarapiranga,Jardim das Flores,51,2,1,Apartamento,2920,3545,,
